well,bf,gfp,time,experiment,defect,nuclease
7,80,66,1040,CGG_SpCas9,CGG,SpCas9
7,85,68,1060,CGG_SpCas9,CGG,SpCas9
7,95,77,1080,CGG_SpCas9,CGG,SpCas9
7,99,86,1100,CGG_SpCas9,CGG,SpCas9
7,101,87,1120,CGG_SpCas9,CGG,SpCas9
7,102,90,1140,CGG_SpCas9,CGG,SpCas9
7,116,103,1160,CGG_SpCas9,CGG,SpCas9
7,118,109,1180,CGG_SpCas9,CGG,SpCas9
7,130,120,1200,CGG_SpCas9,CGG,SpCas9
7,127,115,1220,CGG_SpCas9,CGG,SpCas9
7,134,127,1240,CGG_SpCas9,CGG,SpCas9
7,133,131,1260,CGG_SpCas9,CGG,SpCas9
7,144,141,1280,CGG_SpCas9,CGG,SpCas9
7,155,153,1300,CGG_SpCas9,CGG,SpCas9
7,166,162,1320,CGG_SpCas9,CGG,SpCas9
7,166,164,1340,CGG_SpCas9,CGG,SpCas9
7,180,176,1360,CGG_SpCas9,CGG,SpCas9
7,191,190,1380,CGG_SpCas9,CGG,SpCas9
7,195,194,1400,CGG_SpCas9,CGG,SpCas9
7,197,196,1420,CGG_SpCas9,CGG,SpCas9
7,201,200,1440,CGG_SpCas9,CGG,SpCas9
8,1,0,0,CGG_SpCas9,CGG,SpCas9
8,1,0,20,CGG_SpCas9,CGG,SpCas9
8,1,0,40,CGG_SpCas9,CGG,SpCas9
8,1,0,60,CGG_SpCas9,CGG,SpCas9
8,2,0,80,CGG_SpCas9,CGG,SpCas9
8,2,0,100,CGG_SpCas9,CGG,SpCas9
8,2,0,120,CGG_SpCas9,CGG,SpCas9
8,3,0,140,CGG_SpCas9,CGG,SpCas9
8,2,0,160,CGG_SpCas9,CGG,SpCas9
8,2,0,180,CGG_SpCas9,CGG,SpCas9
8,2,0,200,CGG_SpCas9,CGG,SpCas9
8,2,0,220,CGG_SpCas9,CGG,SpCas9
8,2,0,240,CGG_SpCas9,CGG,SpCas9
8,2,0,260,CGG_SpCas9,CGG,SpCas9
8,2,0,280,CGG_SpCas9,CGG,SpCas9
8,3,0,300,CGG_SpCas9,CGG,SpCas9
8,3,0,320,CGG_SpCas9,CGG,SpCas9
8,3,0,340,CGG_SpCas9,CGG,SpCas9
8,3,0,360,CGG_SpCas9,CGG,SpCas9
8,3,0,380,CGG_SpCas9,CGG,SpCas9
8,3,0,400,CGG_SpCas9,CGG,SpCas9
8,3,0,420,CGG_SpCas9,CGG,SpCas9
8,3,0,440,CGG_SpCas9,CGG,SpCas9
8,4,0,460,CGG_SpCas9,CGG,SpCas9
8,4,0,480,CGG_SpCas9,CGG,SpCas9
8,4,0,500,CGG_SpCas9,CGG,SpCas9
8,5,0,520,CGG_SpCas9,CGG,SpCas9
8,5,2,540,CGG_SpCas9,CGG,SpCas9
8,6,2,560,CGG_SpCas9,CGG,SpCas9
8,6,3,580,CGG_SpCas9,CGG,SpCas9
8,8,3,600,CGG_SpCas9,CGG,SpCas9
8,8,3,620,CGG_SpCas9,CGG,SpCas9
8,8,3,640,CGG_SpCas9,CGG,SpCas9
8,8,3,660,CGG_SpCas9,CGG,SpCas9
8,8,5,680,CGG_SpCas9,CGG,SpCas9
8,10,5,700,CGG_SpCas9,CGG,SpCas9
8,10,7,720,CGG_SpCas9,CGG,SpCas9
8,13,8,740,CGG_SpCas9,CGG,SpCas9
8,18,12,760,CGG_SpCas9,CGG,SpCas9
8,18,12,780,CGG_SpCas9,CGG,SpCas9
8,23,12,800,CGG_SpCas9,CGG,SpCas9
8,24,15,820,CGG_SpCas9,CGG,SpCas9
8,28,14,840,CGG_SpCas9,CGG,SpCas9
8,30,21,860,CGG_SpCas9,CGG,SpCas9
8,31,25,880,CGG_SpCas9,CGG,SpCas9
8,33,27,900,CGG_SpCas9,CGG,SpCas9
8,39,29,920,CGG_SpCas9,CGG,SpCas9
8,40,34,940,CGG_SpCas9,CGG,SpCas9
8,47,36,960,CGG_SpCas9,CGG,SpCas9
8,51,44,980,CGG_SpCas9,CGG,SpCas9
8,54,44,1000,CGG_SpCas9,CGG,SpCas9
8,54,44,1020,CGG_SpCas9,CGG,SpCas9
8,57,50,1040,CGG_SpCas9,CGG,SpCas9
8,59,50,1060,CGG_SpCas9,CGG,SpCas9
8,66,58,1080,CGG_SpCas9,CGG,SpCas9
8,66,58,1100,CGG_SpCas9,CGG,SpCas9
8,77,70,1120,CGG_SpCas9,CGG,SpCas9
8,80,77,1140,CGG_SpCas9,CGG,SpCas9
8,83,79,1160,CGG_SpCas9,CGG,SpCas9
8,90,87,1180,CGG_SpCas9,CGG,SpCas9
8,94,88,1200,CGG_SpCas9,CGG,SpCas9
8,94,89,1220,CGG_SpCas9,CGG,SpCas9
8,96,92,1240,CGG_SpCas9,CGG,SpCas9
8,100,100,1260,CGG_SpCas9,CGG,SpCas9
8,109,109,1280,CGG_SpCas9,CGG,SpCas9
8,124,122,1300,CGG_SpCas9,CGG,SpCas9
8,132,130,1320,CGG_SpCas9,CGG,SpCas9
8,141,136,1340,CGG_SpCas9,CGG,SpCas9
8,148,148,1360,CGG_SpCas9,CGG,SpCas9
8,155,154,1380,CGG_SpCas9,CGG,SpCas9
8,163,162,1400,CGG_SpCas9,CGG,SpCas9
8,163,162,1420,CGG_SpCas9,CGG,SpCas9
8,172,171,1440,CGG_SpCas9,CGG,SpCas9
9,1,0,0,CGG_SpCas9,CGG,SpCas9
9,1,0,20,CGG_SpCas9,CGG,SpCas9
9,1,0,40,CGG_SpCas9,CGG,SpCas9
9,1,0,60,CGG_SpCas9,CGG,SpCas9
9,1,0,80,CGG_SpCas9,CGG,SpCas9
9,1,0,100,CGG_SpCas9,CGG,SpCas9
9,1,0,120,CGG_SpCas9,CGG,SpCas9
9,1,0,140,CGG_SpCas9,CGG,SpCas9
9,1,0,160,CGG_SpCas9,CGG,SpCas9
9,1,0,180,CGG_SpCas9,CGG,SpCas9
9,1,0,200,CGG_SpCas9,CGG,SpCas9
9,1,0,220,CGG_SpCas9,CGG,SpCas9
9,1,0,240,CGG_SpCas9,CGG,SpCas9
9,1,0,260,CGG_SpCas9,CGG,SpCas9
9,1,0,280,CGG_SpCas9,CGG,SpCas9
9,1,0,300,CGG_SpCas9,CGG,SpCas9
9,1,0,320,CGG_SpCas9,CGG,SpCas9
9,1,0,340,CGG_SpCas9,CGG,SpCas9
9,1,0,360,CGG_SpCas9,CGG,SpCas9
9,1,0,380,CGG_SpCas9,CGG,SpCas9
9,1,0,400,CGG_SpCas9,CGG,SpCas9
9,1,0,420,CGG_SpCas9,CGG,SpCas9
9,1,0,440,CGG_SpCas9,CGG,SpCas9
9,1,0,460,CGG_SpCas9,CGG,SpCas9
9,1,0,480,CGG_SpCas9,CGG,SpCas9
9,1,0,500,CGG_SpCas9,CGG,SpCas9
9,1,0,520,CGG_SpCas9,CGG,SpCas9
9,1,0,540,CGG_SpCas9,CGG,SpCas9
9,1,0,560,CGG_SpCas9,CGG,SpCas9
9,1,0,580,CGG_SpCas9,CGG,SpCas9
9,1,0,600,CGG_SpCas9,CGG,SpCas9
9,1,0,620,CGG_SpCas9,CGG,SpCas9
9,1,0,640,CGG_SpCas9,CGG,SpCas9
9,1,0,660,CGG_SpCas9,CGG,SpCas9
9,1,0,680,CGG_SpCas9,CGG,SpCas9
9,1,0,700,CGG_SpCas9,CGG,SpCas9
9,1,0,720,CGG_SpCas9,CGG,SpCas9
9,1,0,740,CGG_SpCas9,CGG,SpCas9
9,1,0,760,CGG_SpCas9,CGG,SpCas9
9,1,0,780,CGG_SpCas9,CGG,SpCas9
9,3,1,800,CGG_SpCas9,CGG,SpCas9
9,3,1,820,CGG_SpCas9,CGG,SpCas9
9,3,1,840,CGG_SpCas9,CGG,SpCas9
9,3,2,860,CGG_SpCas9,CGG,SpCas9
9,3,2,880,CGG_SpCas9,CGG,SpCas9
9,8,5,900,CGG_SpCas9,CGG,SpCas9
9,8,5,920,CGG_SpCas9,CGG,SpCas9
9,8,7,940,CGG_SpCas9,CGG,SpCas9
9,8,7,960,CGG_SpCas9,CGG,SpCas9
9,9,7,980,CGG_SpCas9,CGG,SpCas9
9,9,7,1000,CGG_SpCas9,CGG,SpCas9
9,9,8,1020,CGG_SpCas9,CGG,SpCas9
9,10,8,1040,CGG_SpCas9,CGG,SpCas9
9,10,8,1060,CGG_SpCas9,CGG,SpCas9
9,10,8,1080,CGG_SpCas9,CGG,SpCas9
9,14,12,1100,CGG_SpCas9,CGG,SpCas9
9,15,14,1120,CGG_SpCas9,CGG,SpCas9
9,16,14,1140,CGG_SpCas9,CGG,SpCas9
9,20,20,1160,CGG_SpCas9,CGG,SpCas9
9,25,24,1180,CGG_SpCas9,CGG,SpCas9
9,25,24,1200,CGG_SpCas9,CGG,SpCas9
9,27,27,1220,CGG_SpCas9,CGG,SpCas9
9,28,28,1240,CGG_SpCas9,CGG,SpCas9
9,31,31,1260,CGG_SpCas9,CGG,SpCas9
9,37,37,1280,CGG_SpCas9,CGG,SpCas9
9,39,39,1300,CGG_SpCas9,CGG,SpCas9
9,42,42,1320,CGG_SpCas9,CGG,SpCas9
9,46,46,1340,CGG_SpCas9,CGG,SpCas9
9,55,54,1360,CGG_SpCas9,CGG,SpCas9
9,62,62,1380,CGG_SpCas9,CGG,SpCas9
9,66,66,1400,CGG_SpCas9,CGG,SpCas9
9,72,70,1420,CGG_SpCas9,CGG,SpCas9
9,77,74,1440,CGG_SpCas9,CGG,SpCas9
10,1,0,0,CGG_SpCas9,CGG,SpCas9
10,1,0,20,CGG_SpCas9,CGG,SpCas9
10,1,0,40,CGG_SpCas9,CGG,SpCas9
10,1,0,60,CGG_SpCas9,CGG,SpCas9
10,1,0,80,CGG_SpCas9,CGG,SpCas9
10,1,0,100,CGG_SpCas9,CGG,SpCas9
10,1,0,120,CGG_SpCas9,CGG,SpCas9
10,1,0,140,CGG_SpCas9,CGG,SpCas9
10,1,0,160,CGG_SpCas9,CGG,SpCas9
10,1,0,180,CGG_SpCas9,CGG,SpCas9
10,1,0,200,CGG_SpCas9,CGG,SpCas9
10,1,0,220,CGG_SpCas9,CGG,SpCas9
10,1,0,240,CGG_SpCas9,CGG,SpCas9
10,1,0,260,CGG_SpCas9,CGG,SpCas9
10,1,0,280,CGG_SpCas9,CGG,SpCas9
10,1,0,300,CGG_SpCas9,CGG,SpCas9
10,1,0,320,CGG_SpCas9,CGG,SpCas9
10,1,0,340,CGG_SpCas9,CGG,SpCas9
10,1,0,360,CGG_SpCas9,CGG,SpCas9
10,1,0,380,CGG_SpCas9,CGG,SpCas9
10,1,0,400,CGG_SpCas9,CGG,SpCas9
10,1,0,420,CGG_SpCas9,CGG,SpCas9
10,1,0,440,CGG_SpCas9,CGG,SpCas9
10,1,0,460,CGG_SpCas9,CGG,SpCas9
10,1,0,480,CGG_SpCas9,CGG,SpCas9
10,1,0,500,CGG_SpCas9,CGG,SpCas9
10,1,0,520,CGG_SpCas9,CGG,SpCas9
10,1,0,540,CGG_SpCas9,CGG,SpCas9
10,1,0,560,CGG_SpCas9,CGG,SpCas9
10,2,0,580,CGG_SpCas9,CGG,SpCas9
10,2,0,600,CGG_SpCas9,CGG,SpCas9
10,2,0,620,CGG_SpCas9,CGG,SpCas9
10,2,0,640,CGG_SpCas9,CGG,SpCas9
10,2,0,660,CGG_SpCas9,CGG,SpCas9
10,2,0,680,CGG_SpCas9,CGG,SpCas9
10,2,0,700,CGG_SpCas9,CGG,SpCas9
10,2,0,720,CGG_SpCas9,CGG,SpCas9
10,2,0,740,CGG_SpCas9,CGG,SpCas9
10,2,0,760,CGG_SpCas9,CGG,SpCas9
10,2,0,780,CGG_SpCas9,CGG,SpCas9
10,2,0,800,CGG_SpCas9,CGG,SpCas9
10,2,0,820,CGG_SpCas9,CGG,SpCas9
10,2,0,840,CGG_SpCas9,CGG,SpCas9
10,2,0,860,CGG_SpCas9,CGG,SpCas9
10,2,0,880,CGG_SpCas9,CGG,SpCas9
10,2,0,900,CGG_SpCas9,CGG,SpCas9
10,2,0,920,CGG_SpCas9,CGG,SpCas9
10,2,0,940,CGG_SpCas9,CGG,SpCas9
10,2,0,960,CGG_SpCas9,CGG,SpCas9
10,4,0,980,CGG_SpCas9,CGG,SpCas9
10,4,0,1000,CGG_SpCas9,CGG,SpCas9
10,4,0,1020,CGG_SpCas9,CGG,SpCas9
10,5,0,1040,CGG_SpCas9,CGG,SpCas9
10,6,1,1060,CGG_SpCas9,CGG,SpCas9
10,6,2,1080,CGG_SpCas9,CGG,SpCas9
10,8,3,1100,CGG_SpCas9,CGG,SpCas9
10,8,5,1120,CGG_SpCas9,CGG,SpCas9
10,10,5,1140,CGG_SpCas9,CGG,SpCas9
10,12,5,1160,CGG_SpCas9,CGG,SpCas9
10,15,5,1180,CGG_SpCas9,CGG,SpCas9
10,16,9,1200,CGG_SpCas9,CGG,SpCas9
10,18,10,1220,CGG_SpCas9,CGG,SpCas9
10,19,12,1240,CGG_SpCas9,CGG,SpCas9
10,21,16,1260,CGG_SpCas9,CGG,SpCas9
10,23,16,1280,CGG_SpCas9,CGG,SpCas9
10,25,19,1300,CGG_SpCas9,CGG,SpCas9
10,27,22,1320,CGG_SpCas9,CGG,SpCas9
10,30,24,1340,CGG_SpCas9,CGG,SpCas9
10,30,24,1360,CGG_SpCas9,CGG,SpCas9
10,30,24,1380,CGG_SpCas9,CGG,SpCas9
10,32,24,1400,CGG_SpCas9,CGG,SpCas9
10,32,29,1420,CGG_SpCas9,CGG,SpCas9
10,38,31,1440,CGG_SpCas9,CGG,SpCas9
11,1,0,0,CGG_SpCas9,CGG,SpCas9
11,1,0,20,CGG_SpCas9,CGG,SpCas9
11,1,0,40,CGG_SpCas9,CGG,SpCas9
11,1,0,60,CGG_SpCas9,CGG,SpCas9
11,1,0,80,CGG_SpCas9,CGG,SpCas9
11,1,0,100,CGG_SpCas9,CGG,SpCas9
11,1,0,120,CGG_SpCas9,CGG,SpCas9
11,1,0,140,CGG_SpCas9,CGG,SpCas9
11,1,0,160,CGG_SpCas9,CGG,SpCas9
11,1,0,180,CGG_SpCas9,CGG,SpCas9
11,1,0,200,CGG_SpCas9,CGG,SpCas9
11,1,0,220,CGG_SpCas9,CGG,SpCas9
11,1,0,240,CGG_SpCas9,CGG,SpCas9
11,1,0,260,CGG_SpCas9,CGG,SpCas9
11,1,0,280,CGG_SpCas9,CGG,SpCas9
11,1,0,300,CGG_SpCas9,CGG,SpCas9
11,1,0,320,CGG_SpCas9,CGG,SpCas9
11,1,0,340,CGG_SpCas9,CGG,SpCas9
11,1,0,360,CGG_SpCas9,CGG,SpCas9
11,1,0,380,CGG_SpCas9,CGG,SpCas9
11,1,0,400,CGG_SpCas9,CGG,SpCas9
11,1,0,420,CGG_SpCas9,CGG,SpCas9
11,1,0,440,CGG_SpCas9,CGG,SpCas9
11,1,0,460,CGG_SpCas9,CGG,SpCas9
11,1,0,480,CGG_SpCas9,CGG,SpCas9
11,1,0,500,CGG_SpCas9,CGG,SpCas9
11,1,0,520,CGG_SpCas9,CGG,SpCas9
11,1,0,540,CGG_SpCas9,CGG,SpCas9
11,1,0,560,CGG_SpCas9,CGG,SpCas9
11,1,0,580,CGG_SpCas9,CGG,SpCas9
11,1,0,600,CGG_SpCas9,CGG,SpCas9
11,1,0,620,CGG_SpCas9,CGG,SpCas9
11,1,0,640,CGG_SpCas9,CGG,SpCas9
11,1,0,660,CGG_SpCas9,CGG,SpCas9
11,1,0,680,CGG_SpCas9,CGG,SpCas9
11,1,0,700,CGG_SpCas9,CGG,SpCas9
11,1,0,720,CGG_SpCas9,CGG,SpCas9
11,2,0,740,CGG_SpCas9,CGG,SpCas9
11,2,0,760,CGG_SpCas9,CGG,SpCas9
11,2,0,780,CGG_SpCas9,CGG,SpCas9
11,2,0,800,CGG_SpCas9,CGG,SpCas9
11,3,0,820,CGG_SpCas9,CGG,SpCas9
11,3,0,840,CGG_SpCas9,CGG,SpCas9
11,3,0,860,CGG_SpCas9,CGG,SpCas9
11,3,0,880,CGG_SpCas9,CGG,SpCas9
11,3,0,900,CGG_SpCas9,CGG,SpCas9
11,3,0,920,CGG_SpCas9,CGG,SpCas9
11,3,0,940,CGG_SpCas9,CGG,SpCas9
11,6,0,960,CGG_SpCas9,CGG,SpCas9
11,6,0,980,CGG_SpCas9,CGG,SpCas9
11,7,0,1000,CGG_SpCas9,CGG,SpCas9
11,7,0,1020,CGG_SpCas9,CGG,SpCas9
11,8,0,1040,CGG_SpCas9,CGG,SpCas9
11,10,0,1060,CGG_SpCas9,CGG,SpCas9
11,10,0,1080,CGG_SpCas9,CGG,SpCas9
11,11,0,1100,CGG_SpCas9,CGG,SpCas9
11,13,0,1120,CGG_SpCas9,CGG,SpCas9
11,13,0,1140,CGG_SpCas9,CGG,SpCas9
11,13,0,1160,CGG_SpCas9,CGG,SpCas9
11,15,0,1180,CGG_SpCas9,CGG,SpCas9
11,15,0,1200,CGG_SpCas9,CGG,SpCas9
11,15,0,1220,CGG_SpCas9,CGG,SpCas9
11,15,0,1240,CGG_SpCas9,CGG,SpCas9
11,16,0,1260,CGG_SpCas9,CGG,SpCas9
11,16,0,1280,CGG_SpCas9,CGG,SpCas9
11,17,0,1300,CGG_SpCas9,CGG,SpCas9
11,18,0,1320,CGG_SpCas9,CGG,SpCas9
11,18,0,1340,CGG_SpCas9,CGG,SpCas9
11,20,0,1360,CGG_SpCas9,CGG,SpCas9
11,20,0,1380,CGG_SpCas9,CGG,SpCas9
11,20,0,1400,CGG_SpCas9,CGG,SpCas9
11,22,0,1420,CGG_SpCas9,CGG,SpCas9
11,22,0,1440,CGG_SpCas9,CGG,SpCas9
12,1,0,0,CGG_SpCas9,CGG,SpCas9
12,1,0,20,CGG_SpCas9,CGG,SpCas9
12,1,0,40,CGG_SpCas9,CGG,SpCas9
12,1,0,60,CGG_SpCas9,CGG,SpCas9
12,1,0,80,CGG_SpCas9,CGG,SpCas9
12,1,0,100,CGG_SpCas9,CGG,SpCas9
12,1,0,120,CGG_SpCas9,CGG,SpCas9
12,1,0,140,CGG_SpCas9,CGG,SpCas9
12,1,0,160,CGG_SpCas9,CGG,SpCas9
12,1,0,180,CGG_SpCas9,CGG,SpCas9
12,1,0,200,CGG_SpCas9,CGG,SpCas9
12,1,0,220,CGG_SpCas9,CGG,SpCas9
12,1,0,240,CGG_SpCas9,CGG,SpCas9
12,1,0,260,CGG_SpCas9,CGG,SpCas9
12,1,0,280,CGG_SpCas9,CGG,SpCas9
12,1,0,300,CGG_SpCas9,CGG,SpCas9
12,2,0,320,CGG_SpCas9,CGG,SpCas9
12,2,0,340,CGG_SpCas9,CGG,SpCas9
12,2,0,360,CGG_SpCas9,CGG,SpCas9
12,2,1,380,CGG_SpCas9,CGG,SpCas9
12,2,1,400,CGG_SpCas9,CGG,SpCas9
12,3,1,420,CGG_SpCas9,CGG,SpCas9
12,3,1,440,CGG_SpCas9,CGG,SpCas9
12,3,1,460,CGG_SpCas9,CGG,SpCas9
12,3,1,480,CGG_SpCas9,CGG,SpCas9
12,5,1,500,CGG_SpCas9,CGG,SpCas9
12,6,1,520,CGG_SpCas9,CGG,SpCas9
12,6,2,540,CGG_SpCas9,CGG,SpCas9
12,6,2,560,CGG_SpCas9,CGG,SpCas9
12,7,2,580,CGG_SpCas9,CGG,SpCas9
12,8,3,600,CGG_SpCas9,CGG,SpCas9
12,9,3,620,CGG_SpCas9,CGG,SpCas9
12,10,5,640,CGG_SpCas9,CGG,SpCas9
12,12,9,660,CGG_SpCas9,CGG,SpCas9
12,14,8,680,CGG_SpCas9,CGG,SpCas9
12,15,8,700,CGG_SpCas9,CGG,SpCas9
12,15,8,720,CGG_SpCas9,CGG,SpCas9
12,18,9,740,CGG_SpCas9,CGG,SpCas9
12,18,11,760,CGG_SpCas9,CGG,SpCas9
12,18,12,780,CGG_SpCas9,CGG,SpCas9
12,21,12,800,CGG_SpCas9,CGG,SpCas9
12,24,15,820,CGG_SpCas9,CGG,SpCas9
12,24,18,840,CGG_SpCas9,CGG,SpCas9
12,24,20,860,CGG_SpCas9,CGG,SpCas9
12,27,26,880,CGG_SpCas9,CGG,SpCas9
12,32,26,900,CGG_SpCas9,CGG,SpCas9
12,36,30,920,CGG_SpCas9,CGG,SpCas9
12,44,36,940,CGG_SpCas9,CGG,SpCas9
12,44,36,960,CGG_SpCas9,CGG,SpCas9
12,53,46,980,CGG_SpCas9,CGG,SpCas9
12,57,47,1000,CGG_SpCas9,CGG,SpCas9
12,58,51,1020,CGG_SpCas9,CGG,SpCas9
12,62,58,1040,CGG_SpCas9,CGG,SpCas9
12,62,60,1060,CGG_SpCas9,CGG,SpCas9
12,63,63,1080,CGG_SpCas9,CGG,SpCas9
12,70,69,1100,CGG_SpCas9,CGG,SpCas9
12,80,78,1120,CGG_SpCas9,CGG,SpCas9
12,88,85,1140,CGG_SpCas9,CGG,SpCas9
12,94,90,1160,CGG_SpCas9,CGG,SpCas9
12,102,98,1180,CGG_SpCas9,CGG,SpCas9
12,116,112,1200,CGG_SpCas9,CGG,SpCas9
12,114,112,1220,CGG_SpCas9,CGG,SpCas9
12,122,120,1240,CGG_SpCas9,CGG,SpCas9
12,135,130,1260,CGG_SpCas9,CGG,SpCas9
12,142,139,1280,CGG_SpCas9,CGG,SpCas9
12,164,159,1300,CGG_SpCas9,CGG,SpCas9
12,171,166,1320,CGG_SpCas9,CGG,SpCas9
12,179,172,1340,CGG_SpCas9,CGG,SpCas9
12,189,184,1360,CGG_SpCas9,CGG,SpCas9
12,196,191,1380,CGG_SpCas9,CGG,SpCas9
12,196,194,1400,CGG_SpCas9,CGG,SpCas9
12,213,206,1420,CGG_SpCas9,CGG,SpCas9
12,229,226,1440,CGG_SpCas9,CGG,SpCas9
13,1,0,0,CGG_SpCas9,CGG,SpCas9
13,1,0,20,CGG_SpCas9,CGG,SpCas9
13,1,0,40,CGG_SpCas9,CGG,SpCas9
13,1,0,60,CGG_SpCas9,CGG,SpCas9
13,1,0,80,CGG_SpCas9,CGG,SpCas9
13,1,0,100,CGG_SpCas9,CGG,SpCas9
13,1,0,120,CGG_SpCas9,CGG,SpCas9
13,1,0,140,CGG_SpCas9,CGG,SpCas9
13,1,0,160,CGG_SpCas9,CGG,SpCas9
13,1,0,180,CGG_SpCas9,CGG,SpCas9
13,1,0,200,CGG_SpCas9,CGG,SpCas9
13,1,0,220,CGG_SpCas9,CGG,SpCas9
13,1,0,240,CGG_SpCas9,CGG,SpCas9
13,1,0,260,CGG_SpCas9,CGG,SpCas9
13,2,0,280,CGG_SpCas9,CGG,SpCas9
13,2,0,300,CGG_SpCas9,CGG,SpCas9
13,2,0,320,CGG_SpCas9,CGG,SpCas9
13,2,0,340,CGG_SpCas9,CGG,SpCas9
13,2,0,360,CGG_SpCas9,CGG,SpCas9
13,2,0,380,CGG_SpCas9,CGG,SpCas9
13,3,0,400,CGG_SpCas9,CGG,SpCas9
13,3,0,420,CGG_SpCas9,CGG,SpCas9
13,3,0,440,CGG_SpCas9,CGG,SpCas9
13,3,0,460,CGG_SpCas9,CGG,SpCas9
13,4,0,480,CGG_SpCas9,CGG,SpCas9
13,4,0,500,CGG_SpCas9,CGG,SpCas9
13,4,0,520,CGG_SpCas9,CGG,SpCas9
13,4,0,540,CGG_SpCas9,CGG,SpCas9
13,4,0,560,CGG_SpCas9,CGG,SpCas9
13,4,0,580,CGG_SpCas9,CGG,SpCas9
13,4,0,600,CGG_SpCas9,CGG,SpCas9
13,4,0,620,CGG_SpCas9,CGG,SpCas9
13,5,0,640,CGG_SpCas9,CGG,SpCas9
13,5,0,660,CGG_SpCas9,CGG,SpCas9
13,5,0,680,CGG_SpCas9,CGG,SpCas9
13,5,0,700,CGG_SpCas9,CGG,SpCas9
13,5,0,720,CGG_SpCas9,CGG,SpCas9
13,6,0,740,CGG_SpCas9,CGG,SpCas9
13,6,0,760,CGG_SpCas9,CGG,SpCas9
13,6,0,780,CGG_SpCas9,CGG,SpCas9
13,7,0,800,CGG_SpCas9,CGG,SpCas9
13,7,0,820,CGG_SpCas9,CGG,SpCas9
13,9,0,840,CGG_SpCas9,CGG,SpCas9
13,9,0,860,CGG_SpCas9,CGG,SpCas9
13,9,0,880,CGG_SpCas9,CGG,SpCas9
13,9,0,900,CGG_SpCas9,CGG,SpCas9
13,11,0,920,CGG_SpCas9,CGG,SpCas9
13,14,0,940,CGG_SpCas9,CGG,SpCas9
13,15,0,960,CGG_SpCas9,CGG,SpCas9
13,15,0,980,CGG_SpCas9,CGG,SpCas9
13,16,0,1000,CGG_SpCas9,CGG,SpCas9
13,16,0,1020,CGG_SpCas9,CGG,SpCas9
13,16,0,1040,CGG_SpCas9,CGG,SpCas9
13,17,0,1060,CGG_SpCas9,CGG,SpCas9
13,17,0,1080,CGG_SpCas9,CGG,SpCas9
13,17,0,1100,CGG_SpCas9,CGG,SpCas9
13,17,0,1120,CGG_SpCas9,CGG,SpCas9
13,18,0,1140,CGG_SpCas9,CGG,SpCas9
13,20,0,1160,CGG_SpCas9,CGG,SpCas9
13,20,0,1180,CGG_SpCas9,CGG,SpCas9
13,20,0,1200,CGG_SpCas9,CGG,SpCas9
13,20,0,1220,CGG_SpCas9,CGG,SpCas9
13,20,0,1240,CGG_SpCas9,CGG,SpCas9
13,20,0,1260,CGG_SpCas9,CGG,SpCas9
13,24,0,1280,CGG_SpCas9,CGG,SpCas9
13,24,0,1300,CGG_SpCas9,CGG,SpCas9
13,24,0,1320,CGG_SpCas9,CGG,SpCas9
13,24,0,1340,CGG_SpCas9,CGG,SpCas9
13,24,0,1360,CGG_SpCas9,CGG,SpCas9
13,26,0,1380,CGG_SpCas9,CGG,SpCas9
13,28,0,1400,CGG_SpCas9,CGG,SpCas9
13,31,0,1420,CGG_SpCas9,CGG,SpCas9
13,31,0,1440,CGG_SpCas9,CGG,SpCas9
14,1,1,0,CGG_SpCas9,CGG,SpCas9
14,1,1,20,CGG_SpCas9,CGG,SpCas9
14,1,1,40,CGG_SpCas9,CGG,SpCas9
14,1,1,60,CGG_SpCas9,CGG,SpCas9
14,1,1,80,CGG_SpCas9,CGG,SpCas9
14,1,1,100,CGG_SpCas9,CGG,SpCas9
14,1,1,120,CGG_SpCas9,CGG,SpCas9
14,1,1,140,CGG_SpCas9,CGG,SpCas9
14,1,1,160,CGG_SpCas9,CGG,SpCas9
14,2,1,180,CGG_SpCas9,CGG,SpCas9
14,2,1,200,CGG_SpCas9,CGG,SpCas9
14,2,1,220,CGG_SpCas9,CGG,SpCas9
14,2,1,240,CGG_SpCas9,CGG,SpCas9
14,2,1,260,CGG_SpCas9,CGG,SpCas9
14,2,1,280,CGG_SpCas9,CGG,SpCas9
14,2,1,300,CGG_SpCas9,CGG,SpCas9
14,2,1,320,CGG_SpCas9,CGG,SpCas9
14,3,1,340,CGG_SpCas9,CGG,SpCas9
14,3,1,360,CGG_SpCas9,CGG,SpCas9
14,4,1,380,CGG_SpCas9,CGG,SpCas9
14,4,1,400,CGG_SpCas9,CGG,SpCas9
14,4,1,420,CGG_SpCas9,CGG,SpCas9
14,4,2,440,CGG_SpCas9,CGG,SpCas9
14,4,2,460,CGG_SpCas9,CGG,SpCas9
14,4,2,480,CGG_SpCas9,CGG,SpCas9
14,6,2,500,CGG_SpCas9,CGG,SpCas9
14,6,2,520,CGG_SpCas9,CGG,SpCas9
14,6,2,540,CGG_SpCas9,CGG,SpCas9
14,6,3,560,CGG_SpCas9,CGG,SpCas9
14,6,3,580,CGG_SpCas9,CGG,SpCas9
14,9,4,600,CGG_SpCas9,CGG,SpCas9
14,9,4,620,CGG_SpCas9,CGG,SpCas9
14,11,7,640,CGG_SpCas9,CGG,SpCas9
14,11,7,660,CGG_SpCas9,CGG,SpCas9
